"Half","Time","Description","Time_in_sec","Event","Token","Player","UVA_score","Opp_score","Possession","Opps","Possession Number"
2,"18:19","Reece Beekman misses two point layup",1099,"Missed Two","misses","Reece Beekman",26,38,"Cavs","vsNCST",68
2,"18:19","Blake Buchanan offensive rebound",1099,"Off Rebound","offensive rebound","Blake Buchanan",26,38,"Cavs","vsNCST",68
2,"18:19","DJ Horne shooting foul (Blake Buchanan draws the foul)",1099,"Foul","shooting foul","DJ Horne",26,38,"Cavs","vsNCST",68
2,"18:19","Blake Buchanan misses regular free throw 1 of 2",1099,"Missed FT","misses","Blake Buchanan",26,38,"Cavs","vsNCST",68
2,"18:19","Blake Buchanan misses regular free throw 2 of 2",1099,"Missed FT","misses","Blake Buchanan",26,38,"Cavs","vsNCST",68
2,"18:01","Dennis Parker Jr. defensive rebound",1081,"Def Rebound","defensive rebound","Dennis Parker Jr.",26,38,"Opp","vsNCST",69
2,"17:33","Dennis Parker Jr. makes three point jump shot (DJ Horne assists)",1053,"Made Three","makes","Dennis Parker Jr.",26,41,"Cavs","vsNCST",70
2,"17:09","Ryan Dunn makes two point layup (Reece Beekman assists)",1029,"Made Two","makes","Ryan Dunn",28,41,"Opp","vsNCST",71
2,"17:07","Casey Morsell misses three point jump shot",1027,"Missed Three","misses","Casey Morsell",28,41,"Opp","vsNCST",71
2,"17:07","Blake Buchanan defensive rebound",1027,"Def Rebound","defensive rebound","Blake Buchanan",28,41,"Cavs","vsNCST",72
2,"17:07","D.J. Burns Jr. personal foul (Blake Buchanan draws the foul)",1027,"Foul","personal foul","D.J. Burns Jr.",28,41,"Cavs","vsNCST",72
2,"17:07","Cavaliers lineup change (Jacob Groves, Reece Beekman, Andrew Rohde, Isaac McKneely, Ryan Dunn)",1027,"Cav Sub"," ","Cavaliers",28,41,"Cavs","vsNCST",72
2,"16:48","Wolfpack lineup change (DJ Horne, Jayden Taylor, Dennis Parker Jr., Michael O'Connell, Ben Middlebrooks)",1008,"Opp Sub"," ","Wolfpack",28,41,"Cavs","vsNCST",72
2,"16:48","DJ Horne shooting foul (Isaac McKneely draws the foul)",1008,"Foul","shooting foul","DJ Horne",28,41,"Cavs","vsNCST",72
2,"16:48","Isaac McKneely makes regular free throw 1 of 2",1008,"Made FT","makes","Isaac McKneely",29,41,"Cavs","vsNCST",72
2,"16:20","Isaac McKneely makes regular free throw 2 of 2",980,"Made FT","makes","Isaac McKneely",30,41,"Opp","vsNCST",73
2,"16:13","Ben Middlebrooks makes two point jump shot",973,"Made Two","makes","Ben Middlebrooks",30,43,"Cavs","vsNCST",74
2,"16:13","Ryan Dunn offensive foul",973,""," ","Ryan",30,43,"Cavs","vsNCST",74
2,"16:00","Ryan Dunn turnover (offensive foul)",960,"Turnover","turnover","Ryan Dunn",30,43,"Opp","vsNCST",75
2,"15:40","DJ Horne makes three point jump shot",940,"Made Three","makes","DJ Horne",30,46,"Cavs","vsNCST",76
2,"15:40","TV timeout",940,""," ","TV",30,46,"Cavs","vsNCST",76
2,"15:30","Cavaliers lineup change (Reece Beekman, Andrew Rohde, Isaac McKneely, Ryan Dunn, Taine Murray)",930,"Cav Sub"," ","Cavaliers",30,46,"Cavs","vsNCST",76
2,"15:28","Jayden Taylor blocks Reece Beekman's two point layup",928,"Block","block","Jayden Taylor",30,46,"Cavs","vsNCST",76
2,"15:00","Ben Middlebrooks defensive rebound",900,"Def Rebound","defensive rebound","Ben Middlebrooks",30,46,"Opp","vsNCST",77
2,"14:58","Michael O'Connell misses three point jump shot",898,"Missed Three","misses","Michael O'Connell",30,46,"Opp","vsNCST",77
2,"14:53","Dennis Parker Jr. offensive rebound",893,"Off Rebound","offensive rebound","Dennis Parker Jr.",30,46,"Opp","vsNCST",77
2,"14:53","Dennis Parker Jr. makes two point layup",893,"Made Two","makes","Dennis Parker Jr.",30,48,"Opp","vsNCST",77
2,"14:53","Ryan Dunn shooting foul (Dennis Parker Jr. draws the foul)",893,"Foul","shooting foul","Ryan Dunn",30,48,"Opp","vsNCST",77
2,"14:46","Dennis Parker Jr. makes regular free throw 1 of 1",886,"Made FT","makes","Dennis Parker Jr.",30,49,"Cavs","vsNCST",78
2,"14:46","Ryan Dunn misses two point jump shot",886,"Missed Two","misses","Ryan Dunn",30,49,"Cavs","vsNCST",78
2,"14:46","Ben Middlebrooks defensive rebound",886,"Def Rebound","defensive rebound","Ben Middlebrooks",30,49,"Opp","vsNCST",79
2,"14:44","DJ Horne misses three point jump shot",884,"Missed Three","misses","DJ Horne",30,49,"Opp","vsNCST",79
2,"14:37","Reece Beekman defensive rebound",877,"Def Rebound","defensive rebound","Reece Beekman",30,49,"Cavs","vsNCST",80
2,"14:35","Taine Murray misses two point layup",875,"Missed Two","misses","Taine Murray",30,49,"Cavs","vsNCST",80
2,"14:27","Taine Murray offensive rebound",867,"Off Rebound","offensive rebound","Taine Murray",30,49,"Cavs","vsNCST",80
2,"14:08","Ryan Dunn makes two point layup (Reece Beekman assists)",848,"Made Two","makes","Ryan Dunn",32,49,"Opp","vsNCST",81
2,"14:06","Dennis Parker Jr. misses two point jump shot",846,"Missed Two","misses","Dennis Parker Jr.",32,49,"Opp","vsNCST",81
2,"13:51","Taine Murray defensive rebound",831,"Def Rebound","defensive rebound","Taine Murray",32,49,"Cavs","vsNCST",82
2,"13:49","Andrew Rohde misses three point jump shot",829,"Missed Three","misses","Andrew Rohde",32,49,"Cavs","vsNCST",82
2,"13:44","DJ Horne defensive rebound",824,"Def Rebound","defensive rebound","DJ Horne",32,49,"Opp","vsNCST",83
2,"13:26","DJ Horne makes two point layup",806,"Made Two","makes","DJ Horne",32,51,"Cavs","vsNCST",84
2,"13:23","Isaac McKneely makes three point jump shot (Reece Beekman assists)",803,"Made Three","makes","Isaac McKneely",35,51,"Opp","vsNCST",85
2,"13:23","Cavaliers 30 second timeout",803,"Timeout","second timeout","Cavaliers 30",35,51,"Opp","vsNCST",85
2,"13:23","TV timeout",803,""," ","TV",35,51,"Opp","vsNCST",85
2,"13:23","Cavaliers lineup change (Reece Beekman, Jacob Groves, Taine Murray, Isaac McKneely, Leon Bond III)",803,"Cav Sub"," ","Cavaliers",35,51,"Opp","vsNCST",85
2,"13:09","Wolfpack lineup change (MJ Rice, Jayden Taylor, Casey Morsell, Michael O'Connell, D.J. Burns Jr.)",789,"Opp Sub"," ","Wolfpack",35,51,"Opp","vsNCST",85
2,"12:54","Jayden Taylor makes three point jump shot (Michael O'Connell assists)",774,"Made Three","makes","Jayden Taylor",35,54,"Cavs","vsNCST",86
