"Half","Time","Description","Time_in_sec","Event","Token","Player","UVA_score","Opp_score","Possession","Opps","Possession Number"
1,"13:12","Ryan Dunn makes two point layup",792,"Made Two","makes","Ryan Dunn",12,6,"Opp","vsNCAT",22
1,"13:10","Evan Joyner misses three point jump shot",790,"Missed Three","misses","Evan Joyner",12,6,"Opp","vsNCAT",22
1,"12:50","Dante Harris defensive rebound",770,"Def Rebound","defensive rebound","Dante Harris",12,6,"Cavs","vsNCAT",23
1,"12:31","Isaac McKneely makes three point jump shot (Dante Harris assists)",751,"Made Three","makes","Isaac McKneely",15,6,"Opp","vsNCAT",24
1,"12:29","Isaac McKneely blocks Landon Glasper's two point layup",749,"Block","block","Isaac McKneely",15,6,"Opp","vsNCAT",24
1,"12:17","Ryan Dunn defensive rebound",737,"Def Rebound","defensive rebound","Ryan Dunn",15,6,"Cavs","vsNCAT",25
1,"12:14","Jacob Groves makes three point jump shot (Dante Harris assists)",734,"Made Three","makes","Jacob Groves",18,6,"Opp","vsNCAT",26
1,"12:14","Cavaliers lineup change (Reece Beekman,Dante Harris,Taine Murray,Leon Bond III,Jacob Groves)",734,"Cav Sub"," ","Cavaliers",18,6,"Opp","vsNCAT",26
1,"11:54","Aggies 60 second timeout",714,"Timeout","second timeout","Aggies 60",18,6,"Opp","vsNCAT",26
1,"11:33","Kyle Duke makes two point jump shot",693,"Made Two","makes","Kyle Duke",18,8,"Cavs","vsNCAT",27
1,"11:02","Leon Bond III makes two point jump shot (Jacob Groves assists)",662,"Made Two","makes","Leon Bond III",20,8,"Opp","vsNCAT",28
1,"11:00","Taine Murray blocks Kyle Duke's three point jump shot",660,"Block","block","Taine Murray",20,8,"Opp","vsNCAT",28
1,"10:45","Kyle Duke offensive rebound",645,"Off Rebound","offensive rebound","Kyle Duke",20,8,"Opp","vsNCAT",28
1,"10:43","Kyle Duke misses three point jump shot",643,"Missed Three","misses","Kyle Duke",20,8,"Opp","vsNCAT",28
1,"10:40","Leon Bond III defensive rebound",640,"Def Rebound","defensive rebound","Leon Bond III",20,8,"Cavs","vsNCAT",29
1,"10:38","Leon Bond III misses two point jump shot",638,"Missed Two","misses","Leon Bond III",20,8,"Cavs","vsNCAT",29
