"Half","Time","Description","Time_in_sec","Event","Token","Player","UVA_score","Opp_score","Possession","Opps","Possession Number"
2,"4:16","Jacob Groves misses two point layup",256,"Missed Two","misses","Jacob Groves",55,41,"Cavs","vsTA&M",105
2,"4:15","Henry Coleman III defensive rebound",255,"Def Rebound","defensive rebound","Henry Coleman III",55,41,"Opp","vsTA&M",106
2,"4:13","Ryan Dunn blocks Henry Coleman III's two point layup",253,"Block","block","Ryan Dunn",55,41,"Opp","vsTA&M",106
2,"4:13","Aggies offensive rebound",253,"Off Rebound","offensive rebound","Aggies",55,41,"Opp","vsTA&M",106
2,"4:13","Cavaliers lineup change (Reece Beekman, Andrew Rohde, Isaac McKneely, Ryan Dunn, Jacob Groves)",253,"Cav Sub"," ","Cavaliers",55,41,"Opp","vsTA&M",106
2,"4:11","Aggies lineup change (Jace Carter, Wade Taylor IV, Eli Lawrence, Andersson Garcia, Henry Coleman III)",251,"Opp Sub"," ","Aggies",55,41,"Opp","vsTA&M",106
2,"3:59","Wade Taylor IV makes two point layup (Henry Coleman III assists)",239,"Made Two","makes","Wade Taylor IV",55,43,"Cavs","vsTA&M",107
2,"3:57","Isaac McKneely misses three point jump shot",237,"Missed Three","misses","Isaac McKneely",55,43,"Cavs","vsTA&M",107
2,"3:46","Eli Lawrence defensive rebound",226,"Def Rebound","defensive rebound","Eli Lawrence",55,43,"Opp","vsTA&M",108
2,"3:44","Ryan Dunn blocks Jace Carter's two point layup",224,"Block","block","Ryan Dunn",55,43,"Opp","vsTA&M",108
2,"3:44","Aggies offensive rebound",224,"Off Rebound","offensive rebound","Aggies",55,43,"Opp","vsTA&M",108
2,"3:32","TV timeout",212,""," ","TV",55,43,"Opp","vsTA&M",108
2,"3:19","Wade Taylor IV turnover (bad pass) (Ryan Dunn steals)",199,"Turnover","turnover","Wade Taylor IV",55,43,"Cavs","vsTA&M",109
2,"3:07","Cavaliers lineup change (Reece Beekman, Andrew Rohde, Isaac McKneely, Ryan Dunn, Leon Bond III)",187,"Cav Sub"," ","Cavaliers",55,43,"Cavs","vsTA&M",109
2,"3:05","Isaac McKneely misses three point jump shot",185,"Missed Three","misses","Isaac McKneely",55,43,"Cavs","vsTA&M",109
2,"2:57","Henry Coleman III defensive rebound",177,"Def Rebound","defensive rebound","Henry Coleman III",55,43,"Opp","vsTA&M",110
2,"2:57","Reece Beekman shooting foul (Wade Taylor IV draws the foul)",177,"Foul","shooting foul","Reece Beekman",55,43,"Opp","vsTA&M",110
2,"2:57","Wade Taylor IV misses regular free throw 1 of 3",177,"Missed FT","misses","Wade Taylor IV",55,43,"Opp","vsTA&M",110
2,"2:57","Wade Taylor IV makes regular free throw 2 of 3",177,"Made FT","makes","Wade Taylor IV",55,44,"Opp","vsTA&M",110
2,"2:57","Cavaliers lineup change (Reece Beekman, Andrew Rohde, Isaac McKneely, Ryan Dunn, Jacob Groves)",177,"Cav Sub"," ","Cavaliers",55,44,"Opp","vsTA&M",110
2,"2:57","Wade Taylor IV misses regular free throw 3 of 3",177,"Missed FT","misses","Wade Taylor IV",55,44,"Opp","vsTA&M",110
2,"2:34","Ryan Dunn defensive rebound",154,"Def Rebound","defensive rebound","Ryan Dunn",55,44,"Cavs","vsTA&M",111
2,"2:32","Ryan Dunn misses three point jump shot",152,"Missed Three","misses","Ryan Dunn",55,44,"Cavs","vsTA&M",111
2,"2:25","Henry Coleman III defensive rebound",145,"Def Rebound","defensive rebound","Henry Coleman III",55,44,"Opp","vsTA&M",112
2,"2:01","Jace Carter makes three point jump shot (Wade Taylor IV assists)",121,"Made Three","makes","Jace Carter",55,47,"Cavs","vsTA&M",113
2,"2:01","Andersson Garcia personal foul (Reece Beekman draws the foul)",121,"Foul","personal foul","Andersson Garcia",55,47,"Cavs","vsTA&M",113
2,"2:01","Reece Beekman makes regular free throw 1 of 2",121,"Made FT","makes","Reece Beekman",56,47,"Cavs","vsTA&M",113
2,"1:43","Reece Beekman makes regular free throw 2 of 2",103,"Made FT","makes","Reece Beekman",57,47,"Opp","vsTA&M",114
2,"1:41","Eli Lawrence misses three point jump shot",101,"Missed Three","misses","Eli Lawrence",57,47,"Opp","vsTA&M",114
2,"1:38","Andrew Rohde defensive rebound",98,"Def Rebound","defensive rebound","Andrew Rohde",57,47,"Cavs","vsTA&M",115
2,"1:25","Aggies lineup change (Manny Obaseki, Wade Taylor IV, Eli Lawrence, Andersson Garcia, Henry Coleman III)",85,"Opp Sub"," ","Aggies",57,47,"Cavs","vsTA&M",115
2,"1:23","Andrew Rohde misses two point layup",83,"Missed Two","misses","Andrew Rohde",57,47,"Cavs","vsTA&M",115
2,"1:15","Andersson Garcia defensive rebound",75,"Def Rebound","defensive rebound","Andersson Garcia",57,47,"Opp","vsTA&M",116
2,"1:01","Wade Taylor IV turnover (bad pass)",61,"Turnover","turnover","Wade Taylor IV",57,47,"Cavs","vsTA&M",117
2,"1:01","Wade Taylor IV personal foul (Reece Beekman draws the foul)",61,"Foul","personal foul","Wade Taylor IV",57,47,"Cavs","vsTA&M",117
2,"1:01","Reece Beekman makes regular free throw 1 of 2",61,"Made FT","makes","Reece Beekman",58,47,"Cavs","vsTA&M",117
2,"0:53","Reece Beekman makes regular free throw 2 of 2",53,"Made FT","makes","Reece Beekman",59,47,"Opp","vsTA&M",118
2,"0:51","Eli Lawrence misses three point jump shot",51,"Missed Three","misses","Eli Lawrence",59,47,"Opp","vsTA&M",118
2,"0:25","Ryan Dunn defensive rebound",25,"Def Rebound","defensive rebound","Ryan Dunn",59,47,"Cavs","vsTA&M",119
2,"0:23","Ryan Dunn misses three point jump shot",23,"Missed Three","misses","Ryan Dunn",59,47,"Cavs","vsTA&M",119
2,"0:10","Andersson Garcia defensive rebound",10,"Def Rebound","defensive rebound","Andersson Garcia",59,47,"Opp","vsTA&M",120
2,"0:08","Eli Lawrence misses two point jump shot",8,"Missed Two","misses","Eli Lawrence",59,47,"Opp","vsTA&M",120
2,"0:00","Hayden Hefner turnover (bad pass) (Reece Beekman steals)",0,"Turnover","turnover","Hayden Hefner",59,47,"Cavs","vsTA&M",121
2,"0:00","Jacob Groves defensive rebound",0,"Def Rebound","defensive rebound","Jacob Groves",59,47,"Opp","vsTA&M",122
